data,date,time,alertDate,category,category_desc,matrix_id,rid
Tuba-Zangariyye,2026-03-12,06:34:44.0,2026-03-12T06:35:00.0,1,Missiles,1,463054
Hatzor HaGlilit,2026-03-12,06:34:44.0,2026-03-12T06:35:00.0,1,Missiles,1,463053
Biriyeh,2026-03-12,06:34:44.0,2026-03-12T06:35:00.0,1,Missiles,1,463052
Elifelet,2026-03-12,06:34:44.0,2026-03-12T06:35:00.0,1,Missiles,1,463051
Tzahar Industrial Zone,2026-03-12,06:34:44.0,2026-03-12T06:35:00.0,1,Missiles,1,463050
Safed - 'Akbara,2026-03-12,06:34:44.0,2026-03-12T06:35:00.0,1,Missiles,1,463049
Safed - Nof ha-Kinneret,2026-03-12,06:34:44.0,2026-03-12T06:35:00.0,1,Missiles,1,463048
Migdal,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463047
Mevo Hama,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463046
Livnim,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463045
Kfar Hittim,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463044
Kahal,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463043
Hukok,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463042
Wadi Hamam,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463041
Ha'On,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463040
Ginosar,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463039
Arbel,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463038
Mitzpeh,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463037
Korazim Vered HaGalil,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463036
Tiberias,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463035
Amnon,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463034
Almagor,2026-03-12,06:34:41.0,2026-03-12T06:35:00.0,1,Missiles,1,463033
Ein Gev,2026-03-12,06:34:39.0,2026-03-12T06:35:00.0,1,Missiles,1,463032
Kfar Haruv,2026-03-12,06:34:39.0,2026-03-12T06:35:00.0,1,Missiles,1,463031
Katzrin,2026-03-12,06:34:39.0,2026-03-12T06:35:00.0,1,Missiles,1,463030
Kidmat Zvi,2026-03-12,06:34:39.0,2026-03-12T06:35:00.0,1,Missiles,1,463029
Had Ness,2026-03-12,06:34:39.0,2026-03-12T06:35:00.0,1,Missiles,1,463028
Karkom,2026-03-12,06:34:39.0,2026-03-12T06:35:00.0,1,Missiles,1,463027
Katzrin - Industrial Area,2026-03-12,06:34:37.0,2026-03-12T06:35:00.0,1,Missiles,1,463026
Bnei Yehuda Industrial Zone,2026-03-12,06:34:36.0,2026-03-12T06:35:00.0,1,Missiles,1,463021
Ramot,2026-03-12,06:34:36.0,2026-03-12T06:35:00.0,1,Missiles,1,463020
Neot Golan,2026-03-12,06:34:36.0,2026-03-12T06:35:00.0,1,Missiles,1,463019
Ma'aleh Gamla,2026-03-12,06:34:36.0,2026-03-12T06:35:00.0,1,Missiles,1,463018
Metzar,2026-03-12,06:34:36.0,2026-03-12T06:35:00.0,1,Missiles,1,463017
Kanaf,2026-03-12,06:34:36.0,2026-03-12T06:35:00.0,1,Missiles,1,463016
Gshur,2026-03-12,06:34:36.0,2026-03-12T06:35:00.0,1,Missiles,1,463015
Bnei Yehuda and Givat Yoav,2026-03-12,06:34:36.0,2026-03-12T06:35:00.0,1,Missiles,1,463014
Afik,2026-03-12,06:34:36.0,2026-03-12T06:35:00.0,1,Missiles,1,463013
Eliad,2026-03-12,06:34:36.0,2026-03-12T06:35:00.0,1,Missiles,1,463012
Ramat Magshimim,2026-03-12,06:34:34.0,2026-03-12T06:35:00.0,1,Missiles,1,463025
Nov,2026-03-12,06:34:34.0,2026-03-12T06:35:00.0,1,Missiles,1,463024
Haspin,2026-03-12,06:34:34.0,2026-03-12T06:35:00.0,1,Missiles,1,463023
Avnei Eitan,2026-03-12,06:34:34.0,2026-03-12T06:35:00.0,1,Missiles,1,463022
Ein Zivan,2026-03-12,06:34:34.0,2026-03-12T06:35:00.0,1,Missiles,1,463011
Natur,2026-03-12,06:34:34.0,2026-03-12T06:35:00.0,1,Missiles,1,463010
Snir,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,463009
Shear Yeshuv,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,463008
Kibutz Dan,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,463007
Ein Quiniyye,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,463006
Ghajar,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,463005
Nimrod,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,463004
Neveh Ativ,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,463003
Mas'ade,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,463002
Majdal Shams,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,463001
Dafna,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,463000
Buq'ata,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,462999
El Rom,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,462998
Odem,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,462997
Keshet,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,462996
Yonatan,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,462995
Aniam,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,462994
Alonei HaBashan,2026-03-12,06:34:33.0,2026-03-12T06:35:00.0,1,Missiles,1,462993
Sharona,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462992
Sdeh Ilan,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462991
Ravid,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462990
Poria Illit,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462989
Poria - Neve Oved,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462988
Poria - Kfar Avoda,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462987
Nabi Shu'ayb,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462986
Migdal,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462985
Livnim,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462984
Lavi,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462983
Kfar Kama,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462982
Kfar Hittim,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462981
Kfar Zeitim,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462980
Kvutzat Kinneret,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462979
Moshavat Kinneret,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462978
Yavne'el,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462977
Hukok,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462976
Wadi Hamam,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462975
HaZor'im,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462974
Hodayot,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462973
Degania Bet,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462972
Degania Alef,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462971
Ginosar,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462970
Giv'at Avni,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462969
Beit Yerah,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462968
Beit Zera,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462967
Golani Memorial Site,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462966
Ashdot Yaacov,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462965
Arbel,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462964
Afikim,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462963
Alumot,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462962
Kidmat Galil Industrial Zone,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462961
Mitzpeh,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462960
Kfar Nehar HaYarden,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462959
Tiberias,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462958
Bnei Yehuda Industrial Zone,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462957
Tel Katzir,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462956
Sha'ar HaGolan,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462955
Sha'al,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462954
Ramat Magshimim,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462953
Ramot,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462952
Keshet,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462951
Katzrin,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462950
Katzrin - Industrial Area,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462949
Kidmat Zvi,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462948
Tsemach,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462947
Ein Quiniyye,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462946
Ein Zivan,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462945
Ein Gev,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462944
Nimrod,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462943
Natur,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462942
Neveh Ativ,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462941
Nov,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462940
Neot Golan,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462939
Merom Golan,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462938
Ma'aleh Gamla,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462937
Ma'agan,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462936
Mas'ade,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462935
Masada,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462934
Metzar,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462933
Majdal Shams,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462932
Mevo Hama,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462931
Kfar Haruv,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462930
Kanaf,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462929
Yonatan,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462928
Haspin,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462927
Had Ness,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462926
Ha'On,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462925
Gshur,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462924
Bnei Yehuda and Givat Yoav,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462923
Buq'ata,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462922
Afik,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462921
Aniam,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462920
Eliad,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462919
Alonei HaBashan,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462918
El Rom,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462917
Ortal,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462916
Odem,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462915
Avnei Eitan,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462914
Hamat gader,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462913
Ramat Trump,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462912
Kela Alon,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462911
Almagor,2026-03-12,06:28:27.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462910
Machanaim landing pad,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462897
Hemdat Yamim,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462896
Hof Achziv,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462895
Tuval,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462894
Shtula,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462893
Shefer,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462892
Snir,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462891
Shamir,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462890
Shlomi,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462889
Shomera,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462888
Sdeh Nechemia,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462887
Sdeh Eliezer,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462886
Shear Yeshuv,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462885
Ramot Naftali,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462884
Rehaniya,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462883
Regba,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462882
Rosh HaNikra,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462881
Kibutz Dan,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462880
Kadita,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462879
Tzuriel,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462878
Zivon,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462877
Farod,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462876
Peki'in,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462875
Peki'in HaHadasha,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462874
Fassuta,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462873
Pelekh,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462872
Arab al-Aramshe,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462871
Amka,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462870
Amir,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462869
Amuka,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462868
Alma,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462867
Ein Yacov,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462866
Avdon,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462865
Ghajar,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462864
Safsufa (Kfar Hoshen),2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462863
Sassa,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462862
Netua,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462861
Neveh Ziv,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462860
Neot Mordechai,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462859
Matat,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462858
Mishmar HaYarden,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462857
Ramat Korazim Regional Center,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462856
Marom HaGalil Regional Center,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462855
Mevuot Hermon Regional Council,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462854
Metzuba,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462853
Manot,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462852
Malkia,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462851
Meron,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462850
Mazra'a,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462849
Migdal Tefen,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462848
Lapidot,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462847
Lehman,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462846
Lochamei HaGetaot,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462845
Lehavot HaBashan,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462844
Kerem Ben Zimra,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462843
Kfar Shamai,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462842
Kfar Szold,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462841
Kfar Yassif,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462840
Kfar Blum,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462839
Kisra-Sumei,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462838
Klil,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462837
Kishor,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462836
Cabri,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462835
Yarka,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462834
Yir'on,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462833
Iftach,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462832
Ya'ara,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462831
Yesud Hama'ala,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462830
Yanuh-Jat,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462829
Yechiam,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462828
Tal-El,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462827
Hanita,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462826
Hurfeish,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462825
Betzet Beach,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462824
Hulata,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462823
Zarit,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462822
HaGoshrim,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462821
Dafna,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462820
Dalton,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462819
Dishon,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462818
Dovev,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462817
Ga'aton,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462816
Gita,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462815
Gornot HaGalil,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462814
Goren,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462813
Gonen,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462812
Gadot,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462811
Jish (Gush Halav),2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462810
Julis,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462809
Baram,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462808
Bar Yochai,2026-03-12,06:28:26.0,2026-03-12T06:28:00.0,14,"In a few minutes, alerts are expected in your area",10,462807
